"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
8.01186326107845,5.91868117196171,1.73047088123641,3.42027204048232,0.000625585420211801,0.0047649035915864,"MSL3P1"
19.2459464645003,5.91809710055438,1.72915545095296,3.42253618510287,0.000620398395817987,0.00473265140947986,"DSC1"
408.922638318037,5.91213600619682,1.66718209339454,3.54618492462282,0.000390851823759311,0.00329389628572732,"ALAS2"
5536.66009586511,5.90800304102851,1.56878422706793,3.76597554914905,0.00016590002823724,0.00165334270869129,"IGKV1D-39"
8.11934220630526,5.89896917050621,2.09649999932771,2.81372247669823,0.00489714862612914,0.0239282364146639,"HMSD"
1708.89573115645,5.88984273520637,1.6268570944271,3.6203811357386,0.00029416936930599,0.00261557189052405,"IGHV3-30"
1253.66502792019,5.8786556977223,1.63834712313277,3.58816249298954,0.000333016727038848,0.00288102237688985,"IGHV3-7"
1222.24294790934,5.87607799777847,1.649495468336,3.56234867605075,0.000367551774316702,0.00312269724635378,"IGHJ4"
7.77538110142107,5.87038095424374,1.96531866148876,2.98698682777317,0.0028174186146722,0.0155564719952114,"BEX2"
27.0074727828324,5.86337641007478,1.31629440836486,4.45445667231729,8.41059111036878e-06,0.000142485308222718,"ZNF587P1"
667.292035848108,5.84655007254364,1.93829920983673,3.01633000873798,0.00255854633395602,0.014452291199722,"IGHV3-48"
295.772834027351,5.84423482113128,2.17857465716742,2.68259561447848,0.00730532656441651,0.0326081422929211,"CXCL13"
466.041539452347,5.83841428610665,1.03333953501162,5.65004443195044,1.60406370441818e-08,6.7107271440417e-07,"AQP9"
441.820318528162,5.83019197490444,1.60217495401985,3.63892342735513,0.000273780183812505,0.00247073560977388,"IGLV2-8"
7.68864962592738,5.80817704216105,1.99370662775356,2.91325562212004,0.00357681674679367,0.0187789966690314,"BMS1P12"
32.6000862303635,5.80180953888766,1.35156649545101,4.29265563952265,1.76548711884398e-05,0.000263787669365921,"SALL1"
7.34666227754948,5.79783296723537,1.70030327958711,3.40988165866697,0.000649910733293304,0.00490767567231709,"GLYATL1P2"
42.2009072111427,5.79404350881083,1.14874514010375,5.04380241233278,4.56370567805451e-07,1.16718094252637e-05,"IGHJ3P"
7.56904273154234,5.78802805614688,2.34087577302308,2.47259086656788,0.0134137608592981,0.0520519929302815,"IGHV1-12"
7.34087859534341,5.77861677260271,1.85696404754174,3.11186249418909,0.00185911072006791,0.011249771080752,"TRAJ17"
63.8857115634684,5.77203793023555,1.40938331128195,4.09543513395616,4.2137619912636e-05,0.000541682593006572,"CXCR2P1"
21.412150639654,5.7463685619281,1.59532674494919,3.60200101961628,0.000315777125642423,0.00276466035440657,"DNAH8"
3115.63814156678,5.74432945016314,1.90257021779826,3.01924701460465,0.00253403830559467,0.0143534238467861,"IGLC1"
10.7225495657773,5.74236685712353,1.98457571908512,2.89349849537146,0.00380976116113427,0.0197566737458403,"IGHV1-45"
10.5260210373738,5.73869409516982,1.67864245709162,3.418651822445,0.000629321981985154,0.0047878585091918,"IGHV3-47"
7.17035001042608,5.73799130030084,1.86869073344179,3.07059439939132,0.00213633141976327,0.0125156774686131,"IGKV7-3"
14.1723856286224,5.73487642188475,1.34156886588595,4.27475366171196,1.91348740577227e-05,0.000280494113911802,"CLEC4D"
10.393358682204,5.71985888897603,1.75830123717041,3.25305969651755,0.0011416950924718,0.00764670201469488,"KRT8P34"
13.4144028450021,5.71039173462666,1.93766616756318,2.94704620962035,0.00320825256541969,0.0171983800863286,"TRBV7-2"
10.1954327050422,5.68141112706076,1.46799586851279,3.87018195958313,0.00010875415073439,0.00117390683508626,"TRAJ22"
13.2989773014418,5.67424669777954,1.61251968962958,3.51886971320207,0.000433389486048357,0.0035647002759739,"TRBV5-1"
7.04700236258659,5.67370748868652,2.99830776931572,1.8923032340944,0.0584505902940922,0.154089961571266,"KRTDAP"
189.864014646585,5.67227415601899,1.25262218704824,4.52832004308138,5.94544846295383e-06,0.000107142405694825,"IGLV4-69"
13.1156925726511,5.66812009845029,2.07450153299507,2.73228050608712,0.00628975653640103,0.0290202094012912,"IGHV1OR16-4"
6.79729974050374,5.65512986308907,2.37541251973662,2.38069380206689,0.0172800687626589,0.0631608619196352,"NETO1"
19.8660965232532,5.65219312428587,1.3819911658147,4.08989092267738,4.31576102325922e-05,0.000552239556047696,"TRBV28"
78.9389831282975,5.64172221358174,0.910765663938505,6.19448277088613,5.84767366504891e-10,3.63140534599537e-08,"IGHV3-43"
6.82759003812946,5.6415147181744,2.97302867724558,1.89756485073702,0.0577534283499313,0.152962298836443,"MTCO2P5"
12.829095598293,5.64149846317113,2.02499941749397,2.78592596839003,0.00533750601899031,0.0255582938817772,"TRAJ10"
6.7161252374555,5.63726591055752,1.75015655676438,3.22100665153035,0.00127741183331077,0.00839164560381875,"SUMO1P3"
508.468650600575,5.62104246520081,1.8718200501468,3.00298229242709,0.00267347986588073,0.0149570360064138,"IGHV4-34"
265.091430430204,5.61224096184667,1.09393935644673,5.13030354815648,2.89275317890032e-07,7.98958492541172e-06,"IGKJ1"
6.41846095836279,5.59772359515425,1.93292615978059,2.89598418792659,0.00377971444353934,0.0196264660104557,"TRAJ14"
12.2585206344549,5.59467214126834,2.13756680489232,2.6173086747341,0.00886261565485963,0.0380299004101509,"GLYATL1B"
5311.00122495923,5.59201561910337,2.0534163030739,2.72327418981348,0.00646383866714797,0.0296786973182912,"IGLC3"
9.44629927058947,5.58786326993489,1.43851529848257,3.88446565415695,0.000102555188369098,0.00111915250042324,"TPRKBP2"
6.53830492375699,5.57670463580317,2.36707860753442,2.35594399698113,0.0184757028758887,0.0665004831642205,"BBOX1"
6.51771371741621,5.56818531769116,2.98998733656184,1.8622772242554,0.062564024123259,0.162021640345886,"OR2D2"
6.36667259361787,5.54799568742356,2.06183161143241,2.69080930598849,0.00712789254653767,0.0320392401458486,"TRAJ41"
6.21759250200847,5.51965941305351,2.47535141982542,2.22984880807057,0.0257574818752477,0.0849125215369812,"TRBV2"
306.935818547606,5.51665929139554,0.945413592055478,5.83518085391754,5.37322524262197e-09,2.62350692927233e-07,"GJB2"
6.11571814107317,5.5101886856712,2.03815137145432,2.70352279170483,0.00686087426297214,0.0311348009485687,"TRAJ9"
12.163749951626,5.50444393242663,1.39764661021666,3.93836603057574,8.20383788176168e-05,0.000933715156852051,"IFIT1B"
6.04595049846307,5.4769813460663,2.55708104278261,2.14188805690188,0.0322024911502457,0.10060177710072,"FRMPD2B"
35.9841851548292,5.47115422262996,1.66029378236946,3.29529284559622,0.000983191627508635,0.00681240726005983,"NPAP1P4"
5.89679518269924,5.46515084150598,1.85613491640352,2.9443715503695,0.00323611244932457,0.0173057122155484,"TRAJ7"
6.01118388804779,5.45820854137062,2.13751507122897,2.55352985101172,0.01066371374253,0.0438372609622581,"CCL7"
8.58655651052465,5.44085750374647,1.47690261880946,3.68396496455018,0.000229633817833831,0.00214742740140889,"CASP5"
5.5722128157388,5.38830655944143,1.98026664674464,2.72100051187514,0.00650846607455351,0.0298494747478301,"GLULP5"
5.71668246157386,5.3728666912162,2.50824697260841,2.14208040511608,0.0321870124055175,0.1005850464731,"RNA5SP216"
349.609712133943,5.35927956887702,0.934211118108851,5.73668998901015,9.65447386441648e-09,4.38022156697909e-07,"IGHV3-11"
511.231813413526,5.35595102794826,1.12520346759606,4.75998446697908,1.93607858878866e-06,4.03712001221494e-05,"FCRL1"
13.2130685800482,5.35332156175605,1.51798680096677,3.52659295742666,0.000420943368076729,0.00348541108767531,"CR1L"
28.0572238502127,5.35049283135013,1.0763991578001,4.9707330153298,6.67002454605603e-07,1.59887488274096e-05,"ACTBP4"
15.9716667012075,5.34841795589403,1.45118890422329,3.68554220634468,0.000228216256025901,0.00213618155428483,"TRAV13-1"
5.51171510443433,5.34290545837258,2.44866169480081,2.18196963252093,0.0291117740199044,0.0935191033500711,"TRAJ37"
197.569689521923,5.33253547501941,1.10921448786604,4.80748812186758,1.52838496880323e-06,3.27285195043727e-05,"SLAMF1"
5.57657043238479,5.33177647939565,2.2307078374816,2.39017247790507,0.016840462055921,0.061995861796084,"IGKV2OR2-2"
5.57657043238479,5.33177647939565,2.2307078374816,2.39017247790507,0.016840462055921,0.061995861796084,"IGKV2OR2-8"
5.36996977737449,5.32681254346694,2.28315687845077,2.33309090310143,0.0196433748111076,0.0695385087054818,"TGIF2P1"
5.51906011297628,5.31854979152847,3.11934559520106,1.70502101457138,0.0881905051953858,0.204733845705924,"CHRNA6"
5.45374143816344,5.3146285259755,2.46714025725482,2.1541655405879,0.0312271921892333,0.0983832732903316,"TRAV12-1"
12.8376305460562,5.31398247881591,1.61148650387758,3.29756561164449,0.000975268857974273,0.00676931286959999,"TRBV29-1"
5.41892637799991,5.31382251855072,2.64762353457975,2.00701589525422,0.0447479705130368,0.127524977776433,"FDCSP"
