"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj","GeneRatio"
"GO:0031391",0.572183833719202,0.847708139603324,1,3,"Elg1 RFC-like complex","CC",1,0.000233317778814746
"GO:0036398",0.572199274565399,0.847698038656099,1,3,"TCR signalosome","CC",1,0.000233317778814746
"GO:0097169",0.573895504419648,0.846585407194288,1,3,"AIM2 inflammasome complex","CC",1,0.000233317778814746
"GO:0032587",0.574138562367973,0.51945718490727,24,96,"ruffle membrane","CC",1,0.0055996266915539
"GO:0031523",0.574370441204202,0.846272804781043,1,3,"Myb complex","CC",1,0.000233317778814746
"GO:0034455",0.57483659735864,0.845965525041833,1,3,"t-UTP complex","CC",1,0.000233317778814746
"GO:0044530",0.5754470335045,0.845562453861544,1,3,"supraspliceosomal complex","CC",1,0.000233317778814746
"GO:0031533",0.575593174291328,0.845465841608501,1,3,"mRNA capping enzyme complex","CC",1,0.000233317778814746
"GO:1903958",0.576034485767701,0.845173823867629,1,3,"nitric-oxide synthase complex","CC",1,0.000233317778814746
"GO:0120114",0.576593160963911,0.522802386169325,21,87,"Sm-like protein family complex","CC",1,0.00489967335510966
"GO:0048237",0.576766603283057,0.844688479147677,1,3,"rough endoplasmic reticulum lumen","CC",1,0.000233317778814746
"GO:0035577",0.577219705031558,0.544696077992517,14,57,"azurophil granule membrane","CC",1,0.00326644890340644
"GO:0032807",0.577614330545612,0.844125087923461,1,3,"DNA ligase IV complex","CC",1,0.000233317778814746
"GO:0008540",0.577989631065223,0.679378984201932,3,12,"proteasome regulatory particle, base subcomplex","CC",1,0.000699953336444237
"GO:0031084",0.578452653302528,0.843566460243573,1,3,"BLOC-2 complex","CC",1,0.000233317778814746
"GO:1990769",0.578520484156478,0.843521195468787,1,3,"proximal neuron projection","CC",1,0.000233317778814746
"GO:1990879",0.578682620023968,0.843412959905599,1,3,"CST complex","CC",1,0.000233317778814746
"GO:0031379",0.578900421349577,0.843267476922598,1,3,"RNA-directed RNA polymerase complex","CC",1,0.000233317778814746
"GO:0034271",0.578937539127502,0.8432426736706,1,3,"phosphatidylinositol 3-kinase complex, class III, type I","CC",1,0.000233317778814746
"GO:0034272",0.578937539127502,0.8432426736706,1,3,"phosphatidylinositol 3-kinase complex, class III, type II","CC",1,0.000233317778814746
"GO:0032937",0.579018373450982,0.843188647601694,1,3,"SREBP-SCAP-Insig complex","CC",1,0.000233317778814746
"GO:0042709",0.579568951559123,0.842820298184139,1,3,"succinate-CoA ligase complex","CC",1,0.000233317778814746
"GO:0034666",0.579727592308464,0.842714044851345,1,3,"integrin alpha2-beta1 complex","CC",1,0.000233317778814746
"GO:0031417",0.580750985675371,0.842027321354399,1,3,"NatC complex","CC",1,0.000233317778814746
"GO:0180022",0.580868170383168,0.841948545527555,1,3,"RQC-trigger complex","CC",1,0.000233317778814746
"GO:0140552",0.582432165635416,0.840894372592739,1,3,"TEAD-YAP complex","CC",1,0.000233317778814746
"GO:0022624",0.584570107189966,0.599587149490924,6,25,"proteasome accessory complex","CC",1,0.00139990667288847
"GO:0045121",0.585104151621295,0.47041774658968,68,274,"membrane raft","CC",1,0.0158656089594027
"GO:0097233",0.585712640371503,0.838666244784791,1,3,"alveolar lamellar body membrane","CC",1,0.000233317778814746
"GO:0033596",0.586935103483525,0.837830008921298,1,3,"TSC1-TSC2 complex","CC",1,0.000233317778814746
"GO:0044611",0.58718057398791,0.837661702796596,1,3,"nuclear pore inner ring","CC",1,0.000233317778814746
"GO:0005927",0.587331196067593,0.837558364526221,1,3,"muscle tendon junction","CC",1,0.000233317778814746
"GO:0072557",0.587486712163254,0.837451616935942,1,3,"IPAF inflammasome complex","CC",1,0.000233317778814746
"GO:0071818",0.587586390980258,0.837383168919843,1,3,"BAT3 complex","CC",1,0.000233317778814746
"GO:0061793",0.587826400817205,0.837218269078818,1,3,"chromatin lock complex","CC",1,0.000233317778814746
"GO:0042641",0.589518128900753,0.507821295431921,22,88,"actomyosin","CC",1,0.00513299113392441
"GO:0032839",0.590157118738449,0.581696471148751,7,28,"dendrite cytoplasm","CC",1,0.00163322445170322
"GO:0016939",0.590257885273652,0.835540631331743,1,3,"kinesin II complex","CC",1,0.000233317778814746
"GO:1901588",0.590269885428009,0.835532319622299,1,3,"dendritic microtubule","CC",1,0.000233317778814746
"GO:0097268",0.590382885734529,0.835454036332335,1,3,"cytoophidium","CC",1,0.000233317778814746
"GO:0036186",0.590467212482751,0.835395599008813,1,3,"early phagosome membrane","CC",1,0.000233317778814746
"GO:0071005",0.590741184592411,0.540022859779143,12,50,"U2-type precatalytic spliceosome","CC",1,0.00279981334577695
"GO:0033186",0.590780332085588,0.835178474824153,1,3,"CAF-1 complex","CC",1,0.000233317778814746
"GO:0036020",0.592972795602202,0.632335081740721,4,16,"endolysosome membrane","CC",1,0.000933271115258983
"GO:0090443",0.595358639336607,0.62995252434602,4,16,"FAR/SIN/STRIPAK complex","CC",1,0.000933271115258983
"GO:0120098",0.59548751007781,0.8318883602687,1,3,"procentriole","CC",1,0.000233317778814746
"GO:0043259",0.596927898515355,0.8308717599744,1,3,"laminin-10 complex","CC",1,0.000233317778814746
"GO:0071006",0.597044500394247,0.661025197206666,3,12,"U2-type catalytic step 1 spliceosome","CC",1,0.000699953336444237
"GO:0071012",0.597044500394247,0.661025197206666,3,12,"catalytic step 1 spliceosome","CC",1,0.000699953336444237
"GO:0090724",0.597986362320258,0.830121755446023,1,3,"central region of growth cone","CC",1,0.000233317778814746
"GO:0043296",0.598572110162148,0.477182014797651,36,145,"apical junction complex","CC",1,0.00839944003733084
"GO:0005610",0.598758268001782,0.829573213032316,1,3,"laminin-5 complex","CC",1,0.000233317778814746
"GO:0032580",0.598912200716015,0.500196879914011,21,85,"Golgi cisterna membrane","CC",1,0.00489967335510966
"GO:0000109",0.598941358676058,0.659165156998546,3,12,"nucleotide-excision repair complex","CC",1,0.000699953336444237
"GO:0002177",0.599975139418937,0.602337878472473,5,20,"manchette","CC",1,0.00116658889407373
"GO:0000346",0.600417974599157,0.65771300643782,3,12,"transcription export complex","CC",1,0.000699953336444237
"GO:0098592",0.601393724223585,0.827690233003836,1,3,"cytoplasmic side of apical plasma membrane","CC",1,0.000233317778814746
"GO:0070021",0.602841901834936,0.826648828671595,1,3,"transforming growth factor beta ligand-receptor complex","CC",1,0.000233317778814746
"GO:0000932",0.603463366529369,0.488928427970524,24,98,"P-body","CC",1,0.0055996266915539
"GO:0030056",0.605633445287303,0.711960306328881,2,7,"hemidesmosome","CC",1,0.000466635557629491
"GO:1902711",0.606379787923583,0.618836491749268,4,16,"GABA-A receptor complex","CC",1,0.000933271115258983
"GO:0005601",0.608056319966292,0.822859233121181,1,3,"classical-complement-pathway C3/C5 convertase complex","CC",1,0.000233317778814746
"GO:0043005",0.608708479915137,0.417879006550876,306,1219,"neuron projection","CC",1,0.0713952403173122
"GO:0005861",0.608915044691982,0.702017859915209,2,8,"troponin complex","CC",1,0.000466635557629491
"GO:0032982",0.611014738907024,0.590998289537084,5,20,"myosin filament","CC",1,0.00116658889407373
"GO:0098857",0.61299019301616,0.441702585891697,68,276,"membrane microdomain","CC",1,0.0158656089594027
"GO:0044284",0.613139023351046,0.697986802233445,2,8,"mitochondrial crista junction","CC",1,0.000466635557629491
"GO:0005873",0.614503264297109,0.818086401633391,1,3,"plus-end kinesin complex","CC",1,0.000233317778814746
"GO:0032994",0.614617561798779,0.54382040997163,8,34,"protein-lipid complex","CC",1,0.00186654223051797
"GO:0070652",0.615711218020553,0.695514333486507,2,8,"HAUS complex","CC",1,0.000466635557629491
"GO:0044306",0.615743302323308,0.467833597982072,29,118,"neuron projection terminus","CC",1,0.00676621558562762
"GO:0005665",0.616042310813957,0.606755185920364,4,17,"RNA polymerase II, core complex","CC",1,0.000933271115258983
"GO:0098827",0.61615411908556,0.411056292637716,286,1163,"endoplasmic reticulum subcompartment","CC",1,0.0667288847410173
"GO:0032590",0.616360448291158,0.526112790285213,10,41,"dendrite membrane","CC",1,0.00233317778814746
"GO:0000126",0.616470132060576,0.81661072013307,1,3,"transcription factor TFIIIB complex","CC",1,0.000233317778814746
"GO:0035579",0.616586257751392,0.481377997518224,21,87,"specific granule membrane","CC",1,0.00489967335510966
"GO:0099078",0.617978354264795,0.693323868686166,2,8,"BORC complex","CC",1,0.000466635557629491
"GO:0070701",0.618808122404027,0.814844551754386,1,3,"mucus layer","CC",1,0.000233317778814746
"GO:0072669",0.619339591076224,0.692003586339456,2,8,"tRNA-splicing ligase complex","CC",1,0.000466635557629491
"GO:0005585",0.619836761641922,0.814063325348378,1,3,"collagen type II trimer","CC",1,0.000233317778814746
"GO:0071011",0.62117299592987,0.507824963914762,12,51,"precatalytic spliceosome","CC",1,0.00279981334577695
"GO:0033290",0.621186898859161,0.601413816247935,4,17,"eukaryotic 48S preinitiation complex","CC",1,0.000933271115258983
"GO:0030877",0.621286163491264,0.636791018573795,3,12,"beta-catenin destruction complex","CC",1,0.000699953336444237
"GO:0005879",0.621340915455685,0.547390069262927,7,30,"axonemal microtubule","CC",1,0.00163322445170322
"GO:0098985",0.62159550684244,0.603186891339173,4,16,"asymmetric, glutamatergic, excitatory synapse","CC",1,0.000933271115258983
"GO:0044666",0.627657419332151,0.630251494112788,3,12,"MLL3/4 complex","CC",1,0.000699953336444237
"GO:0030670",0.628098688340035,0.474234914607713,19,79,"phagocytic vesicle membrane","CC",1,0.00443303779748017
"GO:0034361",0.628679134076111,0.593561621031625,4,17,"very-low-density lipoprotein particle","CC",1,0.000933271115258983
"GO:0034385",0.628679134076111,0.593561621031625,4,17,"triglyceride-rich plasma lipoprotein particle","CC",1,0.000933271115258983
"GO:0034704",0.629030902784138,0.490717072496376,14,57,"calcium channel complex","CC",1,0.00326644890340644
"GO:0032584",0.630600345078257,0.680933536838223,2,8,"growth cone membrane","CC",1,0.000466635557629491
"GO:0005865",0.631314939933402,0.568070139160337,5,21,"striated muscle thin filament","CC",1,0.00116658889407373
"GO:0150053",0.637810327274304,0.673704478160406,2,8,"cerebellar climbing fiber to Purkinje cell synapse","CC",1,0.000466635557629491
"GO:0032541",0.639860604771895,0.67162827854668,2,8,"cortical endoplasmic reticulum","CC",1,0.000466635557629491
"GO:1905286",0.641146583913723,0.580298914073567,4,17,"serine-type peptidase complex","CC",1,0.000933271115258983
"GO:0030137",0.644189630540245,0.552769842229098,5,22,"COPI-coated vesicle","CC",1,0.00116658889407373
"GO:0017059",0.644828330472741,0.666559616521088,2,8,"serine palmitoyltransferase complex","CC",1,0.000466635557629491
"GO:0005838",0.645069371215468,0.551815152702153,5,22,"proteasome regulatory particle","CC",1,0.00116658889407373
"GO:0001401",0.645237943610554,0.608504801391775,3,13,"SAM complex","CC",1,0.000699953336444237
"GO:0140275",0.645237943610554,0.608504801391775,3,13,"MIB complex","CC",1,0.000699953336444237
"GO:0044291",0.645250690978609,0.458980424582487,18,74,"cell-cell contact zone","CC",1,0.00419972001866542
"GO:0035267",0.646892122670114,0.533103311597497,6,26,"NuA4 histone acetyltransferase complex","CC",1,0.00139990667288847
"GO:0043189",0.646892122670114,0.533103311597497,6,26,"H4/H2A histone acetyltransferase complex","CC",1,0.00139990667288847
"GO:0016363",0.649288342552609,0.43074463857752,30,125,"nuclear matrix","CC",1,0.00699953336444237
"GO:0098688",0.64947858575851,0.54849192259891,5,21,"parallel fiber to Purkinje cell synapse","CC",1,0.00116658889407373
"GO:0005793",0.649803832352404,0.428896699655973,31,129,"endoplasmic reticulum-Golgi intermediate compartment","CC",1,0.00723285114325712
"GO:0071339",0.650583222418711,0.515939762429402,7,30,"MLL1 complex","CC",1,0.00163322445170322
"GO:0015030",0.650984160338843,0.466149719420462,14,60,"Cajal body","CC",1,0.00326644890340644
"GO:0016528",0.651452855571964,0.441988829295929,22,92,"sarcoplasm","CC",1,0.00513299113392441
"GO:0005789",0.656074582461629,0.370337741243999,283,1157,"endoplasmic reticulum membrane","CC",1,0.066028931404573
"GO:0044217",0.656258294391306,0.509713916320564,7,30,"other organism part","CC",1,0.00163322445170322
"GO:0043601",0.658798788028805,0.536768569541608,5,22,"nuclear replisome","CC",1,0.00116658889407373
"GO:0070578",0.66088492224836,0.649799527199172,2,8,"RISC-loading complex","CC",1,0.000466635557629491
"GO:0032426",0.661738157533973,0.557840835335969,4,17,"stereocilium tip","CC",1,0.000933271115258983
"GO:0043240",0.663055252525983,0.589163898212907,3,13,"Fanconi anaemia nuclear complex","CC",1,0.000699953336444237
"GO:0005643",0.663797379324335,0.428529090791855,22,93,"nuclear pore","CC",1,0.00513299113392441
"GO:0032997",0.665087195858098,0.756309507120517,1,4,"Fc receptor complex","CC",1,0.000233317778814746
"GO:0070044",0.665159552400191,0.756241235885405,1,4,"synaptobrevin 2-SNAP-25-syntaxin-1a complex","CC",1,0.000233317778814746
"GO:0120212",0.666316051316591,0.58555838394802,3,13,"sperm head-tail coupling apparatus","CC",1,0.000699953336444237
"GO:1902562",0.666412547291074,0.478386544796736,9,39,"H4 histone acetyltransferase complex","CC",1,0.00209986000933271
"GO:0005668",0.666873500761094,0.754619541539894,1,4,"RNA polymerase transcription factor SL1 complex","CC",1,0.000233317778814746
"GO:0019908",0.669533653629135,0.508090688864607,6,26,"nuclear cyclin-dependent protein kinase holoenzyme complex","CC",1,0.00139990667288847
"GO:0035985",0.670115018241751,0.751528652316901,1,4,"senescence-associated heterochromatin focus","CC",1,0.000233317778814746
"GO:0098637",0.670675374198528,0.547872099912607,4,17,"protein complex involved in cell-matrix adhesion","CC",1,0.000933271115258983
"GO:0033503",0.670918891701348,0.75075727058653,1,4,"HULC complex","CC",1,0.000233317778814746
"GO:1903349",0.671266817384349,0.750422805100973,1,4,"omegasome membrane","CC",1,0.000233317778814746
"GO:0030897",0.671544655427371,0.579733518064636,3,13,"HOPS complex","CC",1,0.000699953336444237
"GO:0070516",0.67177183291716,0.749936678018737,1,4,"CAK-ERCC2 complex","CC",1,0.000233317778814746
"GO:0005785",0.672316603125006,0.749411419861423,1,4,"signal recognition particle receptor complex","CC",1,0.000233317778814746
"GO:0030485",0.674123908170532,0.747662406800508,1,4,"smooth muscle contractile fiber","CC",1,0.000233317778814746
"GO:0005854",0.674539616846821,0.747258701160977,1,4,"nascent polypeptide-associated complex","CC",1,0.000233317778814746
"GO:0071821",0.674766041108487,0.747038592850561,1,4,"FANCM-MHF complex","CC",1,0.000233317778814746
"GO:0097542",0.675643381704261,0.460723140806292,10,43,"ciliary tip","CC",1,0.00233317778814746
"GO:0061574",0.677370446314284,0.744495544339209,1,4,"ASAP complex","CC",1,0.000233317778814746
"GO:1990674",0.677950070056205,0.743926736907941,1,4,"Golgi cis cisterna membrane","CC",1,0.000233317778814746
"GO:0005795",0.678076189051906,0.395028574865799,34,142,"Golgi stack","CC",1,0.00793280447970135
"GO:0071144",0.678226874279888,0.631025948276716,2,8,"heteromeric SMAD protein complex","CC",1,0.000466635557629491
"GO:0061617",0.678926381224767,0.624408911853971,2,9,"MICOS complex","CC",1,0.000466635557629491
"GO:0042622",0.679196931018815,0.571110544296312,3,13,"photoreceptor outer segment membrane","CC",1,0.000699953336444237
"GO:0030904",0.6794206583043,0.513633562687855,5,22,"retromer complex","CC",1,0.00116658889407373
"GO:0042612",0.680595079402907,0.628406128627283,2,8,"MHC class I protein complex","CC",1,0.000466635557629491
"GO:1902937",0.680987009969718,0.740929437312952,1,4,"inward rectifier potassium channel complex","CC",1,0.000233317778814746
"GO:0005846",0.681039159607385,0.740877717366625,1,4,"nuclear cap binding complex","CC",1,0.000233317778814746
"GO:0045178",0.681141611695008,0.370305239632662,68,280,"basal part of cell","CC",1,0.0158656089594027
"GO:0005853",0.681173255062564,0.740744687724043,1,4,"eukaryotic translation elongation factor 1 complex","CC",1,0.000233317778814746
"GO:0032433",0.681530430914834,0.535577933060828,4,17,"filopodium tip","CC",1,0.000933271115258983
"GO:0098559",0.682988383161155,0.738938436127653,1,4,"cytoplasmic side of early endosome membrane","CC",1,0.000233317778814746
"GO:0061695",0.683556479580002,0.367597134402956,68,285,"transferase complex, transferring phosphorus-containing groups","CC",1,0.0158656089594027
"GO:0031430",0.684581625774481,0.491069929089399,6,26,"M band","CC",1,0.00139990667288847
"GO:0033176",0.685542458914785,0.50528225782801,5,23,"proton-transporting V-type ATPase complex","CC",1,0.00116658889407373
"GO:0043540",0.686120149355836,0.735797518036991,1,4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex","CC",1,0.000233317778814746
"GO:1990357",0.687524673935896,0.734378742128416,1,4,"terminal web","CC",1,0.000233317778814746
"GO:0005862",0.687915345911822,0.733982981849449,1,4,"muscle thin filament tropomyosin","CC",1,0.000233317778814746
"GO:0160110",0.689288627104279,0.500969560511192,5,23,"axonemal microtubule doublet inner sheath","CC",1,0.00116658889407373
"GO:0160064",0.689534581262425,0.612446822944667,2,9,"multi-pass translocon complex","CC",1,0.000466635557629491
"GO:0000307",0.690203360686179,0.418571553291186,15,66,"cyclin-dependent protein kinase holoenzyme complex","CC",1,0.00349976668222119
"GO:0005944",0.690793578998539,0.731052084320594,1,4,"phosphatidylinositol 3-kinase complex, class IB","CC",1,0.000233317778814746
"GO:0090651",0.691396138897205,0.73043509821538,1,4,"apical cytoplasm","CC",1,0.000233317778814746
"GO:0005911",0.691919516820307,0.345799099506503,124,505,"cell-cell junction","CC",1,0.0289314045730285
"GO:0043219",0.69245942672466,0.729343463933942,1,4,"lateral loop","CC",1,0.000233317778814746
"GO:0033269",0.692922108652993,0.728867292078855,1,4,"internode region of axon","CC",1,0.000233317778814746
"GO:0000214",0.693529592076945,0.728241030160524,1,4,"tRNA-intron endonuclease complex","CC",1,0.000233317778814746
"GO:0044599",0.693766358436001,0.727996616315577,1,4,"AP-5 adaptor complex","CC",1,0.000233317778814746
"GO:0061689",0.694625261812133,0.727108420089464,1,4,"tricellular tight junction","CC",1,0.000233317778814746
"GO:0090533",0.694864315049891,0.445239039938385,9,41,"cation-transporting ATPase complex","CC",1,0.00209986000933271
"GO:0098888",0.695554093489767,0.605534242388845,2,9,"extrinsic component of presynaptic membrane","CC",1,0.000466635557629491
"GO:0005956",0.69652752270655,0.725132593242678,1,4,"protein kinase CK2 complex","CC",1,0.000233317778814746
"GO:0097574",0.696554632229451,0.725104348455795,1,4,"lateral part of cell","CC",1,0.000233317778814746
"GO:0097232",0.696679937960068,0.724973763492903,1,4,"lamellar body membrane","CC",1,0.000233317778814746
"GO:0099569",0.69864917459218,0.722914672206759,1,4,"presynaptic cytoskeleton","CC",1,0.000233317778814746
"GO:0098855",0.698963234565727,0.722585080236764,1,4,"HCN channel complex","CC",1,0.000233317778814746
"GO:1990589",0.699635423762794,0.721878532073953,1,4,"ATF4-CREB1 transcription factor complex","CC",1,0.000233317778814746
"GO:0042175",0.700466208884969,0.324379283224579,287,1180,"nuclear outer membrane-endoplasmic reticulum membrane network","CC",1,0.066962202519832
"GO:0051286",0.701932338957979,0.598108625362329,2,9,"cell tip","CC",1,0.000466635557629491
"GO:0097228",0.703373227034251,0.484551647604695,5,23,"sperm principal piece","CC",1,0.00116658889407373
"GO:0071664",0.704631942202894,0.716578558443197,1,4,"catenin-TCF7L2 complex","CC",1,0.000233317778814746
"GO:0005608",0.704705705941315,0.71649967508627,1,4,"laminin-3 complex","CC",1,0.000233317778814746
"GO:0090537",0.705654779623726,0.715483055886244,1,4,"CERF complex","CC",1,0.000233317778814746
"GO:0042564",0.707516798007399,0.59152003179833,2,9,"NLS-dependent protein nuclear import complex","CC",1,0.000466635557629491
"GO:0035363",0.708237667463249,0.712700527428907,1,4,"histone locus body","CC",1,0.000233317778814746
"GO:0035517",0.70826384100022,0.712672211849509,1,4,"PR-DUB complex","CC",1,0.000233317778814746
"GO:0001725",0.709695497083485,0.384898658365651,19,81,"stress fiber","CC",1,0.00443303779748017
"GO:0097517",0.709695497083485,0.384898658365651,19,81,"contractile actin filament bundle","CC",1,0.00443303779748017
"GO:0000138",0.711961877156768,0.586216468125351,2,9,"Golgi trans cisterna","CC",1,0.000466635557629491
"GO:1990696",0.712645730772761,0.707897710889242,1,4,"USH2 complex","CC",1,0.000233317778814746
"GO:0098983",0.713470876634852,0.706991013546701,1,4,"symmetric, GABA-ergic, inhibitory synapse","CC",1,0.000233317778814746
"GO:0005883",0.713962202486613,0.583812452289218,2,9,"neurofilament","CC",1,0.000466635557629491
"GO:0048188",0.714211177220041,0.527121932247063,3,14,"Set1C/COMPASS complex","CC",1,0.000699953336444237
"GO:0098533",0.714808025328761,0.414709720936853,10,46,"ATPase dependent transmembrane transport complex","CC",1,0.00233317778814746
"GO:0000159",0.714827037739367,0.494466525543745,4,18,"protein phosphatase type 2A complex","CC",1,0.000933271115258983
"GO:0031528",0.714978767765962,0.454584808260135,6,27,"microvillus membrane","CC",1,0.00139990667288847
"GO:0090576",0.715509815362351,0.581945047349166,2,9,"RNA polymerase III transcription regulator complex","CC",1,0.000466635557629491
"GO:0005943",0.715876603837513,0.581501508294795,2,9,"phosphatidylinositol 3-kinase complex, class IA","CC",1,0.000466635557629491
"GO:0097651",0.715876603837513,0.581501508294795,2,9,"phosphatidylinositol 3-kinase complex, class I","CC",1,0.000466635557629491
"GO:0016529",0.715924690942559,0.383111003085529,17,74,"sarcoplasmic reticulum","CC",1,0.00396640223985068
"GO:0005912",0.716766520598126,0.342330889596689,47,195,"adherens junction","CC",1,0.010965935604293
"GO:0016013",0.717016406487545,0.703067236408193,1,4,"syntrophin complex","CC",1,0.000233317778814746
"GO:0042583",0.718668203422407,0.521699089203567,3,14,"chromaffin granule","CC",1,0.000699953336444237
"GO:0009925",0.72060233047439,0.329977200326193,63,263,"basal plasma membrane","CC",1,0.014699020065329
"GO:0044292",0.722400304716219,0.517123735927629,3,14,"dendrite terminus","CC",1,0.000699953336444237
"GO:0035060",0.722766742158096,0.516672791304944,3,14,"brahma complex","CC",1,0.000699953336444237
"GO:0042995",0.725165279459392,0.29237463762146,577,2326,"cell projection","CC",1,0.134624358376108
"GO:0036157",0.725581113220321,0.569630978007808,2,9,"outer dynein arm","CC",1,0.000466635557629491
"GO:0033010",0.728187653356914,0.566397538953278,2,9,"paranodal junction","CC",1,0.000466635557629491
"GO:0090733",0.728460225550775,0.690087154686755,1,4,"tenascin complex","CC",1,0.000233317778814746
"GO:0036019",0.732286314462551,0.432793142157082,6,28,"endolysosome","CC",1,0.00139990667288847
"GO:0014731",0.733232500059932,0.560083902062213,2,9,"spectrin-associated cytoskeleton","CC",1,0.000466635557629491
"GO:0045335",0.734661602641249,0.33371382616773,33,143,"phagocytic vesicle","CC",1,0.00769948670088661
"GO:0000221",0.734952966917875,0.553035778427391,2,10,"vacuolar proton-transporting V-type ATPase, V1 domain","CC",1,0.000466635557629491
"GO:0033180",0.734952966917875,0.553035778427391,2,10,"proton-transporting V-type ATPase, V1 domain","CC",1,0.000466635557629491
"GO:0030894",0.735236988404177,0.444929975044542,5,24,"replisome","CC",1,0.00116658889407373
"GO:1904090",0.739627986705712,0.54706833683838,2,10,"peptidase inhibitor complex","CC",1,0.000466635557629491
"GO:0043596",0.744913335025226,0.386015941419397,9,42,"nuclear replication fork","CC",1,0.00209986000933271
"GO:0005851",0.745307749849383,0.65539920515873,1,5,"eukaryotic translation initiation factor 2B complex","CC",1,0.000233317778814746
"GO:0042765",0.745679302162297,0.654931387886817,1,5,"GPI-anchor transamidase complex","CC",1,0.000233317778814746
"GO:0000120",0.746485701907523,0.65391409303775,1,5,"RNA polymerase I transcription regulator complex","CC",1,0.000233317778814746
"GO:1990726",0.746722670042375,0.653614638493348,1,5,"Lsm1-7-Pat1 complex","CC",1,0.000233317778814746
"GO:0097180",0.747930687989687,0.65208444281932,1,5,"serine protease inhibitor complex","CC",1,0.000233317778814746
"GO:0005875",0.749573579141166,0.316113077433857,34,146,"microtubule associated complex","CC",1,0.00793280447970135
"GO:0031083",0.75065552811266,0.478847147429306,3,15,"BLOC-1 complex","CC",1,0.000699953336444237
"GO:0043025",0.750708399594438,0.285889607022369,108,449,"neuronal cell body","CC",1,0.0251983201119925
"GO:0089701",0.750729240641898,0.648516016675645,1,5,"U2AF complex","CC",1,0.000233317778814746
"GO:0036379",0.750957297562807,0.425320990896006,5,24,"myofilament","CC",1,0.00116658889407373
"GO:0016593",0.751732860581336,0.647228241681751,1,5,"Cdc73/Paf1 complex","CC",1,0.000233317778814746
"GO:0043198",0.751781613709544,0.378216035534633,9,41,"dendritic shaft","CC",1,0.00209986000933271
"GO:0001405",0.752358058076589,0.646423865097827,1,5,"PAM complex, Tim23 associated import motor","CC",1,0.000233317778814746
"GO:1902555",0.752790668683079,0.394666682005708,7,33,"endoribonuclease complex","CC",1,0.00163322445170322
"GO:0140047",0.753432054187281,0.444607123560168,4,19,"specialized extracellular matrix","CC",1,0.000933271115258983
"GO:0044298",0.755606311438218,0.403984358729097,6,28,"cell body membrane","CC",1,0.00139990667288847
"GO:0005638",0.75690977197043,0.640517003603436,1,5,"lamin filament","CC",1,0.000233317778814746
"GO:0071013",0.757395269501967,0.32932565942585,19,87,"catalytic step 2 spliceosome","CC",1,0.00443303779748017
"GO:1990462",0.7575754138007,0.639645649644449,1,5,"omegasome","CC",1,0.000233317778814746
"GO:0032300",0.757958111009015,0.523035677329795,2,10,"mismatch repair complex","CC",1,0.000466635557629491
"GO:0097648",0.758194447528257,0.522718999773086,2,10,"G protein-coupled receptor complex","CC",1,0.000466635557629491
"GO:0030673",0.758383082203818,0.471313358248208,3,14,"axolemma","CC",1,0.000699953336444237
"GO:0032473",0.758648746051746,0.63823651929543,1,5,"cytoplasmic side of mitochondrial outer membrane","CC",1,0.000233317778814746
"GO:0005641",0.759787165535405,0.520580196521057,2,10,"nuclear envelope lumen","CC",1,0.000466635557629491
"GO:0034388",0.760093820192569,0.63633132479559,1,5,"Pwp2p-containing subcomplex of 90S preribosome","CC",1,0.000233317778814746
"GO:0097545",0.760625545096072,0.411908614684788,5,25,"axonemal doublet microtubule","CC",1,0.00116658889407373
"GO:0043190",0.761480292728227,0.634494682335792,1,5,"ATP-binding cassette (ABC) transporter complex","CC",1,0.000233317778814746
"GO:0005791",0.761778527057649,0.347464397782483,12,56,"rough endoplasmic reticulum","CC",1,0.00279981334577695
"GO:0031080",0.761930300635325,0.517689403161292,2,10,"nuclear pore outer ring","CC",1,0.000466635557629491
"GO:0097025",0.762432277469303,0.633228630687829,1,5,"MPP7-DLG1-LIN7 complex","CC",1,0.000233317778814746
"GO:0005903",0.763141997000125,0.318532936203936,21,94,"brush border","CC",1,0.00489967335510966
"GO:0042734",0.763636109069054,0.29597180019153,39,166,"presynaptic membrane","CC",1,0.00909939337377508
"GO:0032040",0.763764343727016,0.332955158005553,15,70,"small-subunit processome","CC",1,0.00349976668222119
"GO:0097197",0.765268429345434,0.513157054980656,2,10,"tetraspanin-enriched microdomain","CC",1,0.000466635557629491
"GO:0098635",0.765586863368029,0.62900413521131,1,5,"protein complex involved in cell-cell adhesion","CC",1,0.000233317778814746
"GO:0035189",0.765930759013638,0.628540872633874,1,5,"Rb-E2F complex","CC",1,0.000233317778814746
"GO:0034657",0.766180133493586,0.628204601713558,1,5,"GID complex","CC",1,0.000233317778814746
"GO:0070081",0.766257312471803,0.628100471486958,1,5,"clathrin-sculpted monoamine transport vesicle","CC",1,0.000233317778814746
"GO:0070083",0.766257312471803,0.628100471486958,1,5,"clathrin-sculpted monoamine transport vesicle membrane","CC",1,0.000233317778814746
"GO:0031082",0.766715849105925,0.425728758076729,4,20,"BLOC complex","CC",1,0.000933271115258983
"GO:0140494",0.76795387879352,0.625804549436031,1,5,"migrasome","CC",1,0.000233317778814746
"GO:0120111",0.768282430485978,0.314724743164858,20,89,"neuron projection cytoplasm","CC",1,0.00466635557629491
